algo,noise_std,n_outliers,trial,chamfer,hausdorff,accuracy,runtime_s
gair-ransac,0.3,6000,4,0.25698048383245586,1.6445771022839135,0.9192936507936508,99.58193325996399
gair-ransac,0.3,8000,0,0.261750297277749,1.2006531195555177,0.9204140625,103.44050645828247
gair-ransac,0.3,8000,1,0.25322869511153256,0.9835018514538917,0.9216640625,116.41718006134033
gair-ransac,0.3,8000,2,0.2588007929581221,1.2757031655700812,0.9201875,52.039385080337524
gair-ransac,0.3,8000,3,0.25644063439933806,1.3897016849291535,0.9193203125,46.879016399383545
gair-ransac,0.3,8000,4,0.25801300342804134,0.6835219327304293,0.9196328125,43.97886848449707
gair-ransac,0.4,0,0,0.2791750859284931,1.6903449079435793,0.9179083333333333,56.3705370426178
gair-ransac,0.4,0,1,0.27094501913563274,0.7270552461406806,0.9179416666666667,54.1974835395813
gair-ransac,0.4,0,2,0.2871218062769658,1.6237739302376402,0.9163583333333334,50.048835039138794
gair-ransac,0.4,0,3,0.2730532859613505,1.6695528534508377,0.9181916666666666,55.10559678077698
gair-ransac,0.4,0,4,0.2662707279690729,1.0077461578223397,0.9204333333333333,49.81358766555786
gair-ransac,0.4,2000,0,0.2755893497849772,1.5114736537251816,0.9182459016393443,53.44488286972046
gair-ransac,0.4,2000,1,0.2813130893444965,1.4818884214935872,0.920016393442623,51.84793257713318
gair-ransac,0.4,2000,2,0.2821260389355531,1.5026164314154518,0.9203934426229509,46.895134925842285
gair-ransac,0.4,2000,3,0.2797258272199301,1.59943530854864,0.9196475409836066,52.443416357040405
gair-ransac,0.4,2000,4,0.2889529728250841,1.8284352596726623,0.9197950819672132,64.09154224395752
gair-ransac,0.4,4000,0,0.27626341494531653,1.1017011567291188,0.9216451612903226,40.66678762435913
gair-ransac,0.4,4000,1,0.28261529616701825,1.2606546060215842,0.9206209677419355,48.95821237564087
gair-ransac,0.4,4000,2,0.2774722772897921,1.2130019158832732,0.9213951612903226,45.68888807296753
